company,adress,lat,lon
cardtronics,"51-53 Main Avenue,Middlesex,UK EN1 1DS",51.64488,-0.0639391
cardtronics,"375 Purley Way,Croydon,UK CR0 4NX",51.36866,-0.118042
cardtronics,"71 Richmond Road,Twickenham,UK TW1 3AW",51.4494,-0.3232162
cardtronics,"14-20 Farr Avenue,BARKING,UK IG11 0NZ",51.52874,0.1046997
cardtronics,"83 Kingston Road,NEW MALDEN,UK KT3 3PB",51.39983,-0.2616462
cardtronics,"225-227 Wickham Road,Croydon,UK CR0 8TG",51.37526,-0.04732155
cardtronics,"165 Alfreds Way,BARKING,UK IG11 0AT",51.53247,0.1045635
cardtronics,"373 Lincoln Road,ENFIELD,UK EN3 4AG",51.64359,-0.05099096
cardtronics,"179 Shirley Road,CROYDON,UK CR0 8TF",51.37488,-0.04871563
cardtronics,"8-9 Central Parade,ILFORD,UK IG2 7DE",51.57288,0.08380213
cardtronics,"330 Lincoln Road,ENFIELD,UK EN3 4AE",51.64418,-0.05247512
cardtronics,"Apex Corner,London,UK NW7 3ET",51.62228,-0.2551914
cardtronics,"159 Kingston Road,NEW MAULDEN,UK KT3 3NS",51.40125,-0.266419
cardtronics,"233 - 235 Kenton Road,HARROW,UK HA3 0HQ",51.58448,-0.311748
cardtronics,"178 Kings Road,Kingston-upon-Thames,UK KT2 5HU",51.41893,-0.294576
cardtronics,"205-217 Kingston Road,New Malden,UK KT3 3SY",51.40429,-0.2722482
cardtronics,"514 Ripple Road,Barking,UK IG11 9PG",51.53336,0.1055938
cardtronics,"21-23 Falconwood Park,Welling,UK DA16 2PQ",51.45734,0.09341184
cardtronics,"53 Sewardstone Road,London,UK E4 7PU",51.63499,-0.01357947
cardtronics,"Eastern Avenue,ILFORD,UK IG2 7RH",51.57385,0.08422962
cardtronics,"758 Eastern Avenue,ILFORD,UK IG2 7HU",51.57338,0.08493643
cardtronics,"742 Eastern Avenue,ILFORD,UK IG2 7HU",51.57338,0.08493643
cardtronics,"64 Coombe Road,KINGSTON UPON THAMES,UK KT2 7AE",51.41236,-0.286473
cardtronics,"187-201 London Road,Kingston-Upon-Thames,UK KT2 6PQ",51.4135,-0.2881784
cardtronics,"O/S No 66 Stewardstone Road,London,UK E4 7PR",51.63527,-0.01269123
cardtronics,"257 Wickham Lane,LONDON,UK SE2 0NX",51.47853,0.1051643
cardtronics,"16-18 Cockfosters Parade,London,UK EN4 9EB",51.65052,-0.1496549
cardtronics,"185 Eynsham Drive,London,UK SE2 9",51.49292,0.1094871
cardtronics,"182 Eynsham Drive,LONDON,UK SE2 9PS",51.49288,0.1096108
cardtronics,"116 South Street,ENFIELD,UK EN3 4QA",51.64321,-0.03850662
cardtronics,"1-13 Station Road,ChingfoRoad,UK E4 7B",51.6308,0.0022958
cardtronics,"93-97 Kenton Road,HARROW,UK HA3 0AN",51.58102,-0.3182763
cardtronics,"o/s Sudbury Hill Station,HARROW,UK HA1 3QN",51.55775,-0.3357318
cardtronics,"155 Greenford Road,HARROW,UK HA1 3QN",51.55775,-0.3357318
cardtronics,"824 London Road,NORTH CHEAM,UK SM3 9BJ",51.37953,-0.2182816
cardtronics,"75 South End,CROYDON,UK CR0 1BF",51.36598,-0.09877708
cardtronics,"798 Wickham Road,CROYDON,UK CR0 8EB",51.37699,-0.02782748
cardtronics,"1 Station Road,London,UK E4 7BJ",51.63111,0.00351274
cardtronics,"147-173 Bellegrove Road,Welling,UK DA16 3QS",51.46341,0.1004085
cardtronics,"os 50 London Road,LONDON,UK TW1 3RJ",51.44845,-0.3287691
cardtronics,"50 London Road,Twickenham,UK TW1 3RJ",51.44845,-0.3287691
cardtronics,"744-748 Greenford Road,Greenford,UK UB6 8QQ",51.53493,-0.346652
cardtronics,"41 London Road,LONDON,UK TW1 9SY",51.44945,-0.3297204
cardtronics,"Great North Road,BARNET,UK EN5 1AB",51.6466,-0.1880355
cardtronics,"Cockfosters SF Connect,COCKFOSTERS,UK EN4 0DZ",51.65197,-0.1498963
cardtronics,"59 EAST BARNET ROAD,BARNET,UK EN4 8RN",51.64976,-0.1710395
cardtronics,"208 Cambridge Road,KINGSTON UPON THAMES,UK KT1 3LU",51.40659,-0.2825626
cardtronics,"204 Cambridge Road,KINGSTON UPON THAMES,UK KT1 3LU",51.40659,-0.2825626
