-0.07117018,51.52527,"Ekol Food Centre (161 Bethnal Green Road,BETHNAL GREEN,UK E2 7DG)"
-0.06609193,51.5177,"Shell Whitechapel (028) Whitechapel(139-149 Whitechapel Road,London,UK E1 1DT)"
-0.1429564,51.53964,"Electric Ballroom Camden Town(184 Camden High Street,LONDON,UK NW1 8QP)"
-0.06788044,51.49621,"The Cooperative Food (BF)  Spa Road - Bermondsey Bermondsey(150 Spa Road,London,UK SE16 4AU)"
-0.0637201,51.50949,"The Cooperative Food (BF) Petrol St Kathrines (St Katherines Service Station,77-101 The Highway,UK E1W 2)"
-0.1674194,51.49231,"Chelsea Cloisters Services Ltd (Sloane Avenue,LONDON,UK SW3 3EL)"
-0.06350414,51.50941,"The Cooperative Food (BF)  Petrol St Kathrines Shadwell(77-101 The Highway,London,UK E1W 2BN)"
-0.1684999,51.52443,"Conteh Convenience Store (3 Church Street,LONDON,UK NW8 8EE)"
-0.1212507,51.47448,"SVK Newsagents Stockwell(9 Lansdowne Way,LONDON,UK SW8 1HL)"
-0.1276096,51.54313,"Express Convenience (Swap) (160 Agar Grove,LONDON,UK NW1 9TY)"
-0.1264532,51.54337,"Express Convenience (Swap) (160 Agar Road,LONDON,UK NW1 9)"
-0.1668727,51.49064,"Retail 24 (Chelsea Food & Wine Ltd) (Cash Score) (20 Cale Street,CHELSEA GREEN,UK SW3 3QU)"
-0.06288029,51.51326,"Nisla Superstore (3-7 Burselm St,,LONDON,UK E1 2LL)"
-0.1325049,51.47463,"Peri Peri Chicken Bites (242 Wandsworth Road,LONDON,UK SW8 2JS)"
-0.08175597,51.53605,"Whitmore Food and Wine (20-24 Whitmore Road,LONDON,UK N1 5QA)"
-0.09430591,51.47673,"RCCG House of Praise (262-274 Camberwell Road,LONDON,UK SE5 0DP)"
-0.103736,51.54353,"Garnash Limited (CZI) (213-215 Upper Street,LONDON,UK N1 1RL)"
-0.103736,51.54353,"Budgens Of Islington (TTW 2 ) Islington(213-215 Upper Street,LONDON,UK N1 1RL)"
-0.061724,51.51327,"Snack World (115 Cannon Street Road,LONDON,UK E1 2LX)"
-0.1757131,51.51534,"Paddington Station (Network Rail) (Praed Street,LONDON,UK W2 1RH)"
-0.1757131,51.51534,"Paddington Station (Network Rail) (Praed Street,LONDON,UK W2 1RH)"
-0.06122785,51.50908,"BP - Tower Connect Poplar(102-106 The Highway,LONDON,UK E1W 2BU)"
-0.133133,51.47405,"Bancomat - Select & Save Foodstore (262 Wandsworth Road,LONDON,UK SW8 2JR)"
-0.07664952,51.53405,"Sunfield Foods Hackney(194-196 Kingsland Road,LONDON,UK E2 8EB)"
-0.1481352,51.47707,"Shell Little Waitrose Battersea (049) South Lambeth(326 Queenstown Road,London,UK SW8 4LT)"
-0.1679719,51.52967,"Pachenari Couture St Johns Wood(139A Park Road,LONDON,UK NW8 7HT)"
-0.1747002,51.52282,"MRH - The Vale Paddington(383-393 Edgware Road,London,UK W2 1BT)"
-0.08464406,51.47831,"Presco Food and Wine (Cash Score) (133-135 Southampton Way,LONDON,UK SE5 7EW)"
-0.08464406,51.47831,"Jack Food and Wine Ltd (Costcutter) (156 SOUTHAMPTON WAY,LONDON,UK SE5 7EW)"
-0.1774176,51.51745,"Paddington station (Network Rail) Raphaels TOIS 2 (Praed Street,LONDON,UK W2 1HQ)"
-0.1774176,51.51745,"Paddington Station (Network Rail) Raphaels TOIS (Praed Street,LONDON,UK W2 1HQ)"
-0.06094102,51.51912,"Pure Gaming (Cash Score) (227-229 Whitechapel Road,LONDON,UK E1 1DB)"
-0.06094102,51.51912,"Krina News (255 Whitechapel Road,LONDON,UK E1 1DB)"
-0.1472135,51.54219,"Planet Headwear Chalk Farm Road(Unit 16 The Stables,London,UK NW1 8)"
-0.1708319,51.48969,"Royal Brompton Hospital Fulham Road(Fulham Wing,LONDON,UK SW3 6LY)"
-0.1708319,51.48969,"Royal Brompton Hospital (BMSP) (Sydney Street,LONDON,UK SW3 6NP)"
-0.1793279,51.51368,"Video Cafe Limited t/a Nisa Paddington(40-42 Craven Road,LONDON,UK W2 3QA)"
-0.0647098,51.52631,"Rooper Maiya Bethnal Green(302 Bethnal Green Road,London,UK E2 0A)"
-0.14835,51.54221,"LA BAGUETTE Stables Market(817 Unit Shop,LONDON,UK NW1 8)"
-0.0614363,51.49621,"SIMMI STORE (1 LOCKWOOD SQUARE,LONDON,UK 0SE16)"
-0.07178862,51.53319,"Zeynep Convenience Store (Bancomate Europe) (102 Weymouth Terrace,LONDON,UK E2 8LR)"
-0.112977,51.47105,"The Cooperative Food Stockwell - Brixton Road (245 Brixton Road,Stockwell,UK SW9 6AQ)"
-0.1245725,51.47104,"BT Kiosk Outside Iceland 314- LONDON Clapham Road(Outside Iceland 314,LONDON,UK SW9 9AE)"
-0.1245725,51.47104,"BT Kiosk o/s 9-40 Richardson Court- LONDON Clapham Road(o/s 9-40 Richardson Court,LONDON,UK SW9 9AE)"
-0.1245725,51.47104,"Bancomat - Costcutter Stockwell (258 Clapham Road,LONDON,UK SW9 9AE)"
-0.0579443,51.50524,"BEST ONE (TOWER STORES) (60 WAPPING LANE,LONDON,UK E1W 2)"
-0.141701,51.54443,"Cash Converters Kentish Town (141-145 Kentish Town Road,LONDON,UK NW1 8PB)"
-0.141701,51.54443,"Bancomat - Payless Food & Wine (125 Kentish Town Road,LONDON,UK NW1 8PB)"
-0.06871051,51.53091,"The Cooperative Food  Tower Hamlets - Hackney Road Tower Hamlets(246-252 Hackney Road,London,UK E2 7SJ)"
-0.06313469,51.49251,"Southwark Pharmacy (Unit 2, 193-221 Southwark Park Road,LONDON,UK SE16 3TS)"
-0.1244775,51.54738,"The Cooperative Food Camden North Road Camden(North Road,London,UK N7 9FD)"
-0.1023935,51.54622,"Highbury Food & Wine (CENNOX) (316 St Pauls Road,LONDON,UK N1 2LF)"
-0.1797072,51.50056,"Astra Hyde Hostel (191 Queen's Gate,LONDON,UK SW7 5EU)"
-0.1128361,51.47031,"Unipharm Ltd (290 Brixton Road,London,UK SW9 6AG)"
-0.05643035,51.51153,"Londis (Cash Score) (69 Watney Street,SHADWELL,UK E1 2QE)"
-0.1510182,51.47552,"BT Kiosk 189 Battersea Park Road- BATTERSEA (189 Battersea Park Road,BATTERSEA,UK SW11 4JP)"
-0.05666703,51.51345,"Glickmans (15-17 WATNEY MARKET,LONDON,UK E1 2PP)"
-0.0935256,51.47311,"The Cooperative Food (BF)  Camberwell - Denmark Hill Camberwell(28-32 Denmark Hill,London,UK SE5 8RZ)"
-0.05585693,51.51168,"BT KIOSK - OS Station (WATNEY ST,LONDON,UK E1 2QD)"
-0.0895706,51.47399,"The New Dome Hotel (51-53 Camberwell Church Street,LONDON,UK SE5 8TR)"
-0.1778428,51.49403,"AP Food Express (Cash Score) (48 Harrington Road,LONDON,UK SW7 3ND)"
-0.1711576,51.48631,"Londis, Chelsea Food Fare (237 Kings Road,London,UK SW3 5EJ)"
-0.1194431,51.46926,"Anseba Cafe & International Exchange Ltd (CZI) (73 Stockwell Road,LONDON,UK SW9 9PY)"
-0.1194431,51.46926,"Presco Food & Wine (67 Stockwell Road,LONDON,UK SW9 9PY)"
-0.05686076,51.51918,"EASTEND NEWS & GENERAL STORE (57-59 Raven Row,LONDON,UK E1 2EG)"
-0.1832097,51.51073,"Shell Little Waitrose Bayswater (561) Bayswater(104-105 Bayswater Road,London,UK W2 3HJ)"
-0.1719113,51.53188,"MRH - Lords (21-41 Wellington Road,ST JOHN'S WOOD,UK NW8 9SQ)"
-0.05499825,51.51445,"Wings of East (269 Commercial Road,LONDON,UK E1 2PS)"
-0.05820689,51.49298,"Shell Southwark Park (100) Southwark(297-309 Southwark Park,London,UK SE16 2JN)"
-0.1491201,51.47194,"Queenstown Express (175 Queenstown Road,BATTERSEA,UK SW8 3RW)"
-0.05958968,51.48991,"Nisa Local (CASH SCORE) Bermondsey(78 Galleywall  Road,LONDON,UK SE16 3PB)"
-0.07969342,51.54272,"Cansu Mini Market (Swap) (22 Englefield Road,LONDON,UK N1 4JU)"
-0.05452096,51.52049,"BT Kiosk White Horse Lane Tower Hamleys(jct of  White Horse Lane, Mile End Road,London,UK E1 4TP)"
-0.1089598,51.55032,"Shell Little Waitrose Holloway (528) Holloway(104-116 Holloway Road,London,UK N7 8JE)"
-0.1407753,51.46939,"Quick Stop Food & Wine (595 Wandsworth Road,London,UK SW8 3JD)"
-0.06450219,51.53383,"Selin Food & Wine (Swap) (149 Goldsmiths Row,LONDON,UK E2 8QR)"
-0.07594109,51.54147,"Yeni Ulke Off Licence (Swap) (396 Kingsland Road,LONDON,UK E8 4AA)"
-0.1869278,51.5109,"Food Basics (28 Queensway,LONDON,UK W2 3RX)"
-0.06528506,51.48267,"Classic News (17 - 19 Peckham Park Road,London,UK SE15 6TR)"
-0.05460997,51.52336,"Key Connections (78 Cambridge Heath Road,LONDON,UK E1 5QJ)"
-0.05152315,51.50049,"Quick Check Supermarket (77 Albion Street,LONDON,UK SE16 7JA)"
-0.1052862,51.46687,"Best One Brixton(158 - 160 Loughborough Road,LONDON,UK SW9 7LL)"
-0.08448914,51.54665,"Costcutter - 41767 (130 Balls Pond Road,London,UK N1 4AD)"
-0.1874161,51.51679,"Waitrose Bayswater Bayswater(Porchester Road,LONDON,UK W2 6ES)"
-0.1441403,51.46846,"The Cooperative Food (BF)  Petrol Clapham Clapham(474-488 Wandsworth Road,London,UK SW8 3LT)"
-0.1826581,51.49092,"Londis, Wellworth Foods (156 Old Brompton  Road,London,UK SW5 0BE)"
-0.1142555,51.46545,"BT KIOSK os 404 Brixton Road (404 Brixton Road,LONDON,UK SW9 7AW)"
-0.1604599,51.47371,"Cornners Battersea(192 Battersea Park Road,LONDON,UK SW11 4ND)"
-0.1706391,51.4793,"The Cooperative Food (BF)  Battersea Battersea(27-35 Battersea Bridge Road,London,UK SW11 3BA)"
-0.1700307,51.47889,"The Cooperative Food (BF) Battersea (27-37 Battersea Bridge Road,Battersea,UK 0SW11)"
-0.05592048,51.52858,"Sectorsure Ltd - Museum Service Station (319 Cambridge Heath Road,LONDON,UK E2 9LH)"
-0.04881943,51.51367,"East London Food Centre (Swap) (485-487 Commercial Road,LONDON,UK E1 0HA)"
-0.1086954,51.55243,"The Cooperative Food Highbury Queens Land Rd Islington(QN7 Junc Queensland Rd Benwell Rd,London,UK N7 7BQ)"
-0.09228685,51.4683,"Compass Group - Kings College Hospital Bessemer Road(Golden Jubilee Building,LONDON,UK SE5 9RS)"
-0.09228685,51.4683,"Compass Group - Kings College Hospital (Amigo Shop) Bessemer Road(Kings College Hospital,LONDON,UK SE5 9RS)"
-0.1011261,51.46622,"The Cooperative Food  Loughborough Junction Loughborough Junction Brixton(201 Coldharbour Lane,London,UK SW9 8RZ)"
-0.05640642,51.53001,"Bancomat - Cambridge Heath Newsagent (369 Cambridge Heath Road,LONDON,UK E2 9RA)"
-0.05054962,51.5211,"BT Kiosk, Tower Hamlets Tower Hamlets(O/S Cinema Opp No 124 Mile End Road,London,UK E1 4UJ)"
-0.05054962,51.5211,"BT Kiosk Junction Mile End Road and Cephas Avenue- London (Junction Mile End Road and Cephas Avenue,London,UK E1 4UJ)"
-0.1294803,51.46513,"BT Kiosk o/s Clapham underground station- CLAPHAM BedfoRoad Road / JNC Clapham High Street(o/s Clapham underground station,CLAPHAM,UK SW4 7)"
-0.1150855,51.46466,"BT Kiosk  Stockwell Road CZ (234 Stockwell Road,BRIXTON,UK SW9 9SP)"
-0.08244126,51.47076,"Supersavers (76 Vestry Road,LONDON,UK SE5 8PQ)"
-0.1298848,51.46486,"BT Kiosk o/s Clapham underground station- CLAPHAM Bedford Road / JNC Clapham High Street(o/s Clapham underground station,CLAPHAM,UK SW4 7TS)"
-0.109982,51.55339,"The Cooperative Food Highbury Queens Land Road Highbury(Jct Queensland Road & Benwell Road,Islington,UK N7 7B)"
-0.05329978,51.49066,"News Food and Wine Bermondsey(185, Rotherhithe New Road,LONDON,UK SE16 2BE)"
-0.05329978,51.49066,"Costcutter (173-181 Rotherhithe New Road,ROTHERHITHE,UK SE16 2BE)"
-0.1666176,51.54259,"The Cooperative Food (BF)  Adelaide Road Adelaide Road(Primrose Hill,London,UK NW3 3RA)"
-0.1111315,51.5537,"Alishah Foodfayre Ltd (CZI) (35-43 Hornsey Road,LONDON,UK N7 7DD)"
-0.1585714,51.54662,"Diamond Food & Wine Belsize Park(87 Haverstock Hill,London,UK NW3 4RL)"
-0.06188801,51.5367,"Broadway Market Hackney(43-45 Broadway Market,London,UK E8 4PH)"
-0.061595,51.53653,"The Bach (12 Broadway Market,HACKNEY,UK E8 4QJ)"
-0.061595,51.53653,"Londis Broadway Market (46-48 Broadway Market,LONDON,UK E8 4QJ)"
-0.166668,51.54288,"The Cooperative Food (BF) Adelaide Road Adelaide Road(17-23 Lower Merton Rise,London,UK NW3 3)"
-0.1024995,51.46505,"Herne Hill Services (42 Hinton Road,LONDON,UK SE24 0HJ)"
-0.1779581,51.4826,"BT Kiosk 393 Kings Road (393-395 Kings Road,London,UK SW10 0LR)"
-0.0907817,51.46714,"The Cooperative Food (BF) Camberwell - Denmark Hill (Denmark Hill,Camberwell,UK SE5 8)"
-0.1414224,51.55231,"The Cooperative Food  Kentish Town - Fortess Road Kentish Town(9 Fortess Road,London,UK NW5 1AS)"
-0.1413836,51.55239,"The Cooperative Food Kentish Town - Fortess Road Kentish Town(12 High Gate,London,UK NW5 1)"
-0.07497264,51.54573,"The Cooperative Food (BF)  Dalston Square - London Dalston Lane(Dalston Square,London,UK E8 3FT)"
-0.0860493,51.46785,"Cornners Stores (115 Grove Lane,CAMBERWELL,UK SE5 8BG)"
-0.150203,51.55069,"Alidinas (CZI) (189 Queens Crescent,LONDON,UK NW5 4DS)"
-0.04768547,51.52135,"Mexican Grill (194 Mile End Road,LONDON,UK E1 4LJ)"
-0.1509008,51.46747,"Costcutter (41 Queenstown Road,LONDON,UK SW8 3RE)"
-0.1703073,51.54215,"London Mariott - Regents Park (SWAP) (128 King Henrys Road,LONDON,UK NW3 3)"
-0.07599254,51.54652,"BT KIOSK Opposite Barclays, Kingsland High Street (Kingsland High Street,london,UK E8 2JT)"
-0.0751197,51.54613,"The Cooperative Food (BF) Dalston Square - London (Unit 4 Dalston Junction Interchange,London,UK E8 3F)"
-0.19099,51.52001,"Shell Westbourne (511) Paddington(223 Harrow Road,London,UK W2 5EH)"
-0.050009,51.52631,"The Cooperative Food Globe Road Tower Hamlets(250a Globe Road,London,UK E2 0LN)"
-0.1336351,51.46354,"BT Kiosk Clapham High Street Clapham High Street(o/s Coral No'82,Clapham,UK SW4 7UL)"
-0.1145314,51.46268,"BT KIOSK OS 421 Brixton Road Lambeth(421 Brixton Road,LONDON,UK SW9 8HE)"
-0.1085081,51.46297,"Majestic Restaurant (Cash Score) (330a Coldharbour Lane,LONDON,UK SW9 8QH)"
-0.1117814,51.46257,"Brixton Village (CASH SCORE) Brixton(Coldharbour Lane,LONDON,UK SW9 8PS)"
-0.07315893,51.54604,"Costcutter (Swap) (42-44 Dalston Lane,LONDON,UK E8 3AZ)"
-0.07363226,51.54633,"Junction Supermarket (25 Dalston Lane,LONDON,UK E8 3DF)"
-0.1807534,51.48154,"The Cooperative Food (BF)  Chelsea - Kings Road Worlds End Chelsea(471-487 Kings Road,London,UK SW10 0LU)"
-0.0583006,51.53761,"Umut Supermarket (Nano) Hackney(61-63 Westgate Street,LONDON,UK E8 3RL)"
-0.04937243,51.52833,"BT Kiosk Outside 82a Roman Road- London (Outside 82a Roman Road,London,UK E2 0PG)"
-0.113251,51.4617,"Market Row (CASH SCORE) (Cold Harbour Lane,LONDON,UK SW9 8LB)"
-0.1122744,51.46162,"BT KIOSK COLDHARBOUR LANE (401 COLDHARBOUR LANE,Brixton,UK SW9 8LQ)"
-0.04549102,51.5222,"The Cooperative Food (BF)  Stepney Stepney Green(193 Mile End Road,London,UK E1 4AA)"
-0.1517752,51.46596,"BT KIOSK, OS PIZZANTE 23 LAVENDER HILL (23 LAVENDER HILL,london,UK SW11 5QW)"
-0.05776514,51.48013,"MFG - Hopfield Filling Station (747-759 Old Kent Road,LONDON,UK SE15 1NZ)"
-0.0664578,51.4741,"BT Kiosk Dunstall House Marmont Road(Dunstall House,London,UK SE15 5SL)"
-0.172255,51.54356,"Budgens Swiss Cottage(2-4 Winchester Road,LONDON,UK NW3 3NT)"
-0.04217809,51.5131,"Costcutter (599 - 603 Commercial Road,TOWER HAMLETS,UK E1 0HJ)"
-0.1111302,51.46122,"First Gear Convenience Store (Cash Score) (79 Atlantic Road,BRIXTON,UK SW9 8PU)"
-0.1175567,51.55708,"BT KIOSK OS 340 HOLLOWAY ROAD, LONDON (340 HOLLOWAY ROAD,LONDON,UK N7 6PZ)"
-0.1669457,51.47088,"BT Kiosk Abercrombie St at Junction with Battersea Park Rd- London (Abercrombie St at Junction with Battersea Park Rd,London,UK SW11 2JD)"
-0.1937623,51.52263,"West Food & Wine (350 Harrow Road,LONDON,UK W9 2HP)"
-0.1969676,51.50954,"Notting Hill Souvenirs (18 Pembridge Road,LONDON,UK W11 3HL)"
-0.1392193,51.55606,"MY SHOP (173 Fortess Road,LONDON,UK NW5 2HR)"
-0.1392249,51.46188,"Iceland Clapham (4 The Pavement,CLAPHAM,UK SW4 0HY)"
-0.08906544,51.55424,"Funky Techs (83 Green Lane,LONDON,UK N16 9BX)"
-0.1361375,51.46115,"Premier Dry Cleaners (33 Clapham Park Road,LONDON,UK SW4 7EE)"
-0.1551281,51.46544,"S S K News Food & Wine (121 A Lavender Hill,London,UK SW11 5QL)"
-0.1132218,51.55791,"CS - Hornsey Supermarket (Cash Score) (117 Hornsey Road,ISLINGTON,UK N7 6DP)"
-0.0566553,51.53935,"DM QED (Cash Score) (159b Mare Street,LONDON,UK E8 3RH)"
-0.0566553,51.53935,"Hackney Launderette (Ground Floor 169 Mare Street,London,UK E8 3RH)"
-0.1364612,51.55713,"NK Convenience Store (CZI) (246-248 Tufnell Park Road,LONDON,UK N19 5EW)"
-0.1253121,51.45977,"Absar FWD Express (154 Acre Lane,LONDON,UK SW2 5UT)"
-0.1319207,51.55779,"Mulvir & Sons Ltd Tuffnel Park(1-5 Campdale Road,LONDON,UK N7 0EA)"
-0.06894661,51.47021,"Peckham Rye (Govia Thameslink) (Rye Lane,PECKHAM,UK SE15 5DQ)"
-0.06894661,51.47021,"Peckham Rye (Govia Thameslink) (Rye Lane,PECKHAM,UK SE15 5DQ)"
-0.06965107,51.54819,"T F C Dalston (Cash Score) (89 Ridley Road,DALSTON,UK E8 2NH)"
-0.06284412,51.54451,"Greenwood Food & Wine Hackney(62-64 Greenwood Road,LONDON,UK E8 1AB)"
-0.1174513,51.45897,"BT Kiosk o/s 4 (express store)- BRIXTON Brixton Hill(o/s 4 (express store),BRIXTON,UK SW2 1RH)"
-0.1944762,51.5263,"Elgin Food & Wine (Swap) (97 Elgin Avenue,LONDON,UK W9 2DA)"
-0.1576413,51.46495,"BT KIOSK OS 127 Lavender Hill, SW11 5QJ, (OS 127 Lavender Hill,LONDON,UK SW11 5QJ)"
-0.1952567,51.49204,"K + K Hotel George (1-15 Templeton Place,LONDON,UK SW5 9NB)"
-0.05390018,51.4787,"Cheers (Cash Score) (911-915 Old Kent Road,LONDON,UK SE15 1NL)"
-0.0746986,51.55141,"DALSTON FOOD & WINE (28 Stoke Newington Road,LONDON,UK N16 7)"
-0.05430092,51.47831,"Aldi London 840 Old Kent Road (840 Old Kent Road,London,UK SE15 1NQ)"
-0.07477382,51.55152,"BT Kiosk, Hackney Hackney(Pco Stoke Newington Road,London,UK N16 7XJ)"
-0.07477382,51.55152,"Bancomat - Jacob News (TOIS) (46 Stoke Newington Road,LONDON,UK N16 7XJ)"
-0.1158277,51.55963,"Nuray Dry Cleaners HOLLOWAY(98 Seven Sisters Road,LONDON,UK N7 6A)"
-0.07269407,51.5508,"Bancomat - Akin Supermarket (2 Shacklewell Lane,LONDON,UK E8 2EZ)"
-0.1710335,51.46992,"Fruit and Veg Garden Ltd (575C Battersea Park Road,LONDON,UK SW11 3BH)"
-0.121928,51.55979,"DS Food & Wine (554 Holloway Road,LONDON,UK N7 6JP)"
-0.0540632,51.54004,"Fast Line UK Limited (Cash Score) (40B Well Street,HACKNEY,UK E9 7P)"
-0.06165669,51.54565,"M & B Supermarket (69 Wilton Way,LONDON,UK E8 1BG)"
-0.2006913,51.51502,"BT Kiosk Portobello Road (CZC) (Jct Portobello Road & Lonsdale Road,LONDON,UK W11 2BY)"
-0.05315895,51.47788,"Southwark Service Station (BP) (2-4 New Cross Road,LONDON,UK SE14 5BE)"
-0.0901509,51.5574,"Shopping Garden (156- 158 Green Lane,LONDON,UK N16 9DL)"
-0.07461128,51.5527,"Bluedots (Cash Score) (68 Stoke Newington Road,LONDON,UK N16 7XB)"
-0.1775184,51.54567,"Sectorsure Ltd - Hampstead Service Centre (104A Finchley Road,SWISS COTTAGE,UK NW3 5EY)"
-0.05558666,51.54268,"Heart of Hackney Hackney(255 Mare Street,LONDON,UK E8 3NS)"
-0.1968162,51.52774,"Orange Dry Cleaners (205 Shirland Road,LONDON,UK W9 2EX)"
-0.1716173,51.5494,"The Late Late Shop (ex Belsize Lane and ex Costcutter) (60 Belsize Lane,London,UK NW3 5AR)"
-0.1887163,51.48028,"Village Stores (Cash Score) (473 Fulham Road,LONDON,UK SW6 1HL)"
-0.1007885,51.56005,"Arsenal Food & Wine N5 1LN (92 Gillespie Road,London,UK N5 1LN)"
-0.2008627,51.52094,"Shan Store (Cash Score) (58 Great Western Road,LONDON,UK W11 1AB)"
-0.08376819,51.55698,"Albion Food & Wine Stoke Newington(2 Albion Parade,LONDON,UK N16 9LD)"
-0.2014569,51.52192,"Shan Store (Cash Score) (58 Great Western Road,LONDON,UK W11 1)"
-0.1820528,51.47327,"IMPERIAL WHARF - PM/TOIS (Mirren) IMPERAIL WHARF(BLOCK C THE BOULEVARoad,LONDON,UK SW6 2)"
-0.07497844,51.55464,"BT Kiosk O/s No's 137-139 Stoke Newington Road- LONDON Junction of Beatty Road(O/s No's 137-139 Stoke Newington Road,LONDON,UK N16 8BX)"
-0.1577503,51.46158,"MRH - Clapham (CZC) (105 Northside,LONDON,UK SW4 9SH)"
-0.09888914,51.56079,"Finsbury Car Audio (Cash Score) Finsbury Park(152 Blackstock Road,LONDON,UK N4 2DY)"
-0.03360676,51.51355,"Nashiba Boutique (114 SALMON LANE,LONDON,UK E14 7PQ)"
-0.03360676,51.51355,"BT Kiosk O/S 134 - 136 Salmon Lane- LONDON (O/S 134 - 136 Salmon Lane,LONDON,UK E14 7PQ)"
-0.06434204,51.55021,"Sandringham Supermarket Hackney(160-162 Sandrlingham Road,LONDON,UK E8 2HS)"
-0.04474806,51.53608,"BT KIOSK - GORE ROAD (PCO  GORE ROAD,LONDON,UK E9 7HW)"
-0.07506337,51.55512,"Ozler Food Store (115 Stoke Newington Road,HACKNEY,UK N16 8BU)"
-0.09881608,51.56126,"BT Kiosk Hackney Hackney(Pco Blackstock Road,London,UK N4 2JS)"
-0.03621945,51.52472,"The Cooperative Food  Bow - 383-387 Mile End Road Bow(383-387 Mile End Road,London,UK E3 4QS)"
-0.03621945,51.52472,"Low Cost Supermarket (Cash Score) (367 Mile End Road,LONDON,UK E3 4QS)"
-0.1267803,51.45524,"LONDIS BRIXTON (SWAP) (17-20 Prague Place,BRIXTON,UK SW2 5ED)"
-0.2022919,51.52472,"The Cooperative Food (BF)  Paddington Paddington(504-506 Harrow Road,London,UK W9 3QA)"
-0.07420674,51.55561,"MFG - Ambassador (Stoke Newington Road,London,UK N16 7XA)"
-0.1130997,51.56325,"Andover Minimarket (52 Corker Walk,LONDON,UK N7 7RY)"
-0.1132452,51.45472,"Baba Chemist Brixton(5-7 Tulse Hill,LONDON,UK SW2 2TH)"
-0.03616993,51.52658,"Grove Road Filling Station (BMSP) Bow(53 Grove Road,LONDON,UK E3 4PE)"
-0.2027335,51.52489,"The Cooperative Food (BF) Paddington (504 - 506 Harrow Road,Paddington,UK W9 3Q)"
-0.0596855,51.5495,"The Cooperative Food Hackney - Pembury Circus (Corner of Pembury Road and Dalston Lane,Hackney,UK E5 8H)"
-0.03547219,51.52642,"Grove Cars Mile End(12b Grove Road,LONDON,UK E3 5AX)"
-0.1204271,51.45414,"Premier Food & Wine (112 Brixton Hill,BRIXTON,UK SW2 1AH)"
-0.1944073,51.48049,"Fulham Broadway Retail Centre - PM/TOIS (Mirren) (Fulham Broadway,LONDON,UK SW6 1BW)"
-0.1944073,51.48049,"Fulham Broadway Retail Centre -PM/TOIS (Mirren) (Fulham Broadway,LONDON,UK SW6 1BW)"
-0.1073259,51.56349,"David French (221 Seven Sister Road,FINSBURY PARK,UK N4 2DA)"
-0.206414,51.51786,"BT Kiosk Tavistock Road Jct Portobello Road/Tavistock Road(Nr Portobello Launderettes,LONDON,UK W11 1LL)"
-0.1949383,51.48055,"BT Kiosk Fulham Rd (Opp Fullham Broadway underground station,London,UK SW6 1BY)"
-0.03385993,51.52475,"BT KIOSK JCT MILE END RD  ERIC ST MILE END(JCT MILE END RD  ERIC ST,LONDON,UK E3 4SP)"
-0.2037604,51.52523,"Network Stadium Housing Association Ltd - (Mirren) (423 HARROW Road,LONDON,UK W10 4)"
-0.09478652,51.56273,"Costcutter (Sunstar) 8-10 Brownswood Road(Barkway Court,FINSBURY PARK,UK N4 2XS)"
-0.1393373,51.45457,"The Cooperative Food Clapham, Abbeville Road (56-58 Abbeville Road,Clapham,UK SW4 9NF)"
-0.2070353,51.49807,"Londis West Kensington(5-6 Napier Road,LONDON,UK W14 8LQ)"
-0.03677588,51.5317,"Best Food Centre (415 - 417 Roman Road,LONDON,UK E3 5QS)"
-0.1025414,51.45394,"London & South Eastern Railway - Herne Hill Railway Station Herne Hill(Railton Road,London,UK SE24 0JW)"
-0.2073687,51.51926,"Art & Stationery Shop (CZI) (286 Portobello Road,LONDON,UK W10 5TE)"
-0.2073687,51.51926,"High Life Supermarket (CZI) (292 Portobello Road,LONDON,UK W10 5TE)"
-0.02903571,51.51228,"All Seasons Food & Wine (799-801 Commercial Road,LONDON,UK E14 7HG)"
-0.1700016,51.46281,"Favourite Chicken (41 St. Johns Hill,LONDON,UK SW11 1TT)"
-0.06956991,51.46207,"BT Kiosk O/S 54 East Dulwich Road- LONDON (O/S 54 East Dulwich Road,LONDON,UK SE22 9AX)"
-0.0364876,51.53171,"Winglink Limited (CZI) (417 Roman Road,LONDON,UK E3 5Q)"
-0.2061088,51.52353,"Costcutter Golborne Road (17 Golborne Road,LONDON,UK W10 5NY)"
-0.1058674,51.56458,"Finsbury Park Station (Govia Thameslink) Seven Sisters Road(Station Place,LONDON,UK N4 2DH)"
-0.132229,51.56482,"Premier Food Hall (774-776 Holloway Road,LONDON,UK N19 3JQ)"
-0.05825435,51.46695,"Nisa Nunhead(2 Kirkwood Road,LONDON,UK SE15 3XX)"
-0.0281617,51.51238,"Chocolate Box (326 Burdett Road,LONDON,UK E14 7DL)"
-0.07529581,51.45924,"The Cooperative Food (BF)  Dulwich - Lordship Lane Dulwich(56-62 Lordship Lane,London,UK SE22 8HJ)"
-0.2020712,51.48574,"Madolar Ltd (CZI) Fulham(86A Lillie Road,LONDON,UK SW6 1TL)"
-0.2020712,51.48574,"Madolar Limited Fulham(86A Lillie Road,LONDON,UK SW6 1TL)"
-0.05621251,51.55021,"The Cooperative Food  Hackney - Pembury Circus Hackney(Corner of Pembury Rd - Dalston Lane,London,UK E5 8HH)"
-0.1664669,51.46023,"The Cooperative Food  Battersea - Northcote Road Clapham(15-17 Northcote Road,London,UK SW11 1NG)"
